datetime,day_of_week,hour,patients_arrived,avg_acuity_level,doctors_on_shift,nurses_on_shift,arrival_to_provider_time_min,left_without_being_seen_pct,ed_length_of_stay_min,admissions,readmissions_within_30_days,patient_satisfaction_score,hospital_id,hospital_type,icu_beds_total,icu_occupancy_pct,diagnostic_imaging_avg_wait_time_min,critical_equipment_down_pct_time,sep1_compliance_pct
2025-05-01 10:00:00,Thursday,10,4,4.1,2,5,23.796229642068056,2.5330685250516627,196.3222024703553,0,0,79.62134988684738,H1,Safety-Net,10,0.0,49.50651773183366,0.0,52.69605659987759
2025-05-01 11:00:00,Thursday,11,3,4.4,2,5,13.88809651052022,0.37996759386568346,294.31374545777254,0,0,79.53969122722971,H1,Safety-Net,10,0.0,38.812559659992296,0.0,48.62564425572885
2025-05-01 12:00:00,Thursday,12,8,4.0,2,5,24.642594486278938,15.81237719192162,354.90625524209406,0,0,61.96362961494437,H1,Safety-Net,10,0.0,67.30249506804788,0.0,47.12083083352574
2025-05-01 13:00:00,Thursday,13,7,3.1,2,5,20.821544186684537,7.992384371424544,320.40800702485546,1,0,67.8576393671731,H1,Safety-Net,10,0.0,42.860216487802,0.0,55.24308883498761
2025-05-01 14:00:00,Thursday,14,4,4.5,2,5,19.24542703956882,3.5305135099645693,259.39230451898356,0,0,69.47919622982249,H1,Safety-Net,10,0.0,48.680165260260225,0.0,47.148193644761754
2025-05-01 15:00:00,Thursday,15,3,4.4,2,5,13.087038232438054,3.7439946037762803,229.14834659383462,0,0,70.50261064367811,H1,Safety-Net,10,0.0,31.49807316486627,0.0,57.477933104897495
2025-05-01 16:00:00,Thursday,16,8,3.5,2,5,25.058223823308087,16.546415129079175,397.2205471363283,1,0,63.106649762618446,H1,Safety-Net,10,0.0,61.51534784683069,0.0,48.910732768546154
2025-05-01 17:00:00,Thursday,17,7,3.4,2,5,21.384653082268596,9.76377966336636,276.5060147574029,1,0,70.24777824032688,H1,Safety-Net,10,0.5388164364438632,54.94017120681945,0.0,39.80292949352898
2025-05-01 18:00:00,Thursday,18,7,3.2,2,5,18.015187658711408,8.32077243255568,326.83313695427887,1,0,67.40069845491665,H1,Safety-Net,10,0.0,57.77950595037223,0.0,53.19430916872569
2025-05-01 19:00:00,Thursday,19,7,4.3,2,5,24.462440413140722,14.654654318420118,384.7634981401778,1,0,56.463638814991945,H1,Safety-Net,10,0.0,69.80927729049687,0.0,39.63377344792935
2025-05-01 20:00:00,Thursday,20,7,4.3,1,3,32.04867389282979,25.0,590.8739910059892,1,0,50.0,H1,Safety-Net,10,0.0,106.22607180042914,0.0,30.0
2025-05-01 21:00:00,Thursday,21,7,4.1,1,3,31.390181023500467,25.0,532.487792884229,1,0,50.0,H1,Safety-Net,10,0.0,92.2821170778025,0.0,30.0
2025-05-01 22:00:00,Thursday,22,9,3.1,1,3,26.986685642541655,22.84253426273009,466.03110583443856,1,0,55.53099716244064,H1,Safety-Net,10,0.0,78.72712766402844,0.0,30.0
2025-05-01 23:00:00,Thursday,23,2,3.0,1,3,12.058234645620832,1.9135868633733064,186.05029798034917,0,0,81.8445671945413,H1,Safety-Net,10,0.0,35.5119367206484,0.0,69.16088531478817
2025-05-02 00:00:00,Friday,0,4,2.3,1,3,21.04744646397738,5.538036054813351,191.3897679351055,0,1,79.87403711961232,H1,Safety-Net,10,0.0,45.482066549176075,0.0,62.03570796837008
2025-05-02 01:00:00,Friday,1,0,2.9,1,3,6.404237169490151,3.7632521669261636,155.0222038437796,0,0,76.93443586350708,H1,Safety-Net,10,0.0,7.50762608378432,0.0,73.05932257969715
2025-05-02 02:00:00,Friday,2,1,2.4,1,3,11.820526925343609,0.0,118.58659200588305,0,0,84.10192119882218,H1,Safety-Net,10,0.0,19.822008877696398,0.0,72.70500835093003
2025-05-02 03:00:00,Friday,3,2,2.7,1,3,12.705522509724009,0.0,235.0835165331376,0,0,79.9582105246285,H1,Safety-Net,10,0.0,35.884470656802435,0.0,72.52400820843535
2025-05-02 04:00:00,Friday,4,5,2.7,1,3,19.73806525704812,8.027042775652191,294.11796855858734,0,0,67.70938971784858,H1,Safety-Net,10,0.0,55.712308125202625,0.0,54.47907160778392
2025-05-02 05:00:00,Friday,5,3,2.4,1,3,13.709557980390306,2.486127297107509,283.9982732714677,0,0,69.61551098355999,H1,Safety-Net,10,0.0,34.81647674513013,0.0,62.04337892230797
2025-05-02 06:00:00,Friday,6,1,3.0,1,3,11.237429050847489,2.017979360592834,136.10469579777177,0,0,76.19029520968866,H1,Safety-Net,10,0.0,26.61823129687406,0.0,77.87360400265305
2025-05-02 07:00:00,Friday,7,4,3.3,2,5,19.238753078444784,0.8000867933024522,235.00759666722377,0,0,74.16423299136164,H1,Safety-Net,10,0.0,32.981845449913074,0.0,65.96682046963453
2025-05-02 08:00:00,Friday,8,5,3.4,2,5,19.26789836565457,1.139022759571938,199.6447369102435,0,0,74.12648940089011,H1,Safety-Net,10,0.0,41.77065590146881,0.0,53.79845043337715
2025-05-02 09:00:00,Friday,9,7,4.1,2,5,17.295486127460713,8.788001380134311,356.84315110354163,1,0,66.7009328478217,H1,Safety-Net,10,0.0,62.522957144007954,0.0,41.45597271350466
2025-05-02 10:00:00,Friday,10,5,3.5,2,5,16.14053340869218,2.1925887372639004,233.1856707398995,0,0,77.11361386669567,H1,Safety-Net,10,0.0,48.756150651627266,0.0,66.50851680650409
2025-05-02 11:00:00,Friday,11,6,3.6,2,5,20.413112123175104,4.849763387692043,320.64707386995724,1,0,66.94387703965323,H1,Safety-Net,10,0.0,45.767368052496636,0.0,49.351992119373946
2025-05-02 12:00:00,Friday,12,3,4.2,2,5,12.451278139862278,1.7036467214161466,248.35376514245914,0,0,74.58057066818967,H1,Safety-Net,10,0.0,36.77492850170604,0.0,57.80009717468224
2025-05-02 13:00:00,Friday,13,5,3.6,2,5,17.068260489430077,2.981965158571711,228.9826241971462,0,0,72.99870515833051,H1,Safety-Net,10,0.0,44.413279665062554,0.0,50.150356179003005
2025-05-02 14:00:00,Friday,14,4,3.6,2,5,14.703670155475534,5.286210570589423,172.91315247414593,0,0,78.1099135867511,H1,Safety-Net,10,0.0,43.36167129664535,0.0,62.126418858880015
2025-05-02 15:00:00,Friday,15,2,3.5,2,5,10.953762619604687,0.0,147.01976384987537,0,0,82.42773420337006,H1,Safety-Net,10,0.0,31.360711838086058,0.0,69.53280547454499
2025-05-02 16:00:00,Friday,16,11,4.3,2,5,25.816745678090527,23.3037032372392,464.9190825329768,1,0,50.0,H1,Safety-Net,10,0.0,87.7292273801702,0.0,30.0
2025-05-02 17:00:00,Friday,17,7,4.3,2,5,21.35233566929506,17.048497506126196,446.59818486244575,1,0,54.775081337813525,H1,Safety-Net,10,0.0,63.1359266000274,0.0,39.13098747335764
2025-05-02 18:00:00,Friday,18,11,4.4,2,5,38.50492918478747,23.347634855141,516.2335297644117,1,0,50.0,H1,Safety-Net,10,0.0,84.79351231706413,0.0,30.0
2025-05-02 19:00:00,Friday,19,9,3.3,2,5,20.37113128086272,9.03548772661625,369.74891125904634,1,0,62.90617009637332,H1,Safety-Net,10,0.0,61.816151640622046,0.0,47.608289001688284
2025-05-02 20:00:00,Friday,20,8,4.3,1,3,35.338658715086034,25.0,601.2805212454881,1,0,50.0,H1,Safety-Net,10,0.0,106.08806677530653,0.0,30.0
2025-05-02 21:00:00,Friday,21,5,4.3,1,3,24.570818751108217,19.140814748618794,371.8028933104485,0,0,55.81119889597446,H1,Safety-Net,10,0.0,77.91786400911123,0.0,30.0
2025-05-02 22:00:00,Friday,22,9,3.1,1,3,36.864472006713754,25.0,520.3434434504079,1,0,50.0,H1,Safety-Net,10,0.0,98.74159440043785,0.0,30.0
2025-05-02 23:00:00,Friday,23,2,3.9,1,3,12.859416411111745,1.8766029268249271,157.48026415486746,0,0,79.72612406398328,H1,Safety-Net,10,0.0,38.3927635463306,0.0,61.06696983155193
2025-05-03 00:00:00,Saturday,0,3,3.1,1,3,18.53544566726886,3.226530941834281,212.83211641417392,0,0,74.13037482929099,H1,Safety-Net,10,0.0,48.708838381198966,0.044904992084258744,54.35774801353934
2025-05-03 01:00:00,Saturday,1,4,3.5,1,3,26.861185657133895,6.1384970943185095,336.37479452408274,0,0,69.15381596068367,H1,Safety-Net,10,0.0,61.481567238425036,0.0,46.766583283265774
2025-05-03 02:00:00,Saturday,2,5,2.2,1,3,24.186111632153384,4.537103498524054,291.41673439618864,1,0,68.18125901222984,H1,Safety-Net,10,0.0,39.4412194031891,0.0,58.83274612053137
2025-05-03 03:00:00,Saturday,3,4,2.6,1,3,19.72961467027997,6.034708360017605,219.65896874084012,0,0,77.03172248804775,H1,Safety-Net,10,0.0,45.070429616189344,0.0,56.1938067639752
2025-05-03 04:00:00,Saturday,4,2,2.9,1,3,13.112470796674229,0.0,212.63046531111448,0,0,79.29031806423122,H1,Safety-Net,10,0.0,33.147547875798956,0.0,58.22377290443173
2025-05-03 05:00:00,Saturday,5,5,2.8,1,3,29.4051512676256,13.573845830815365,241.23125230301585,0,1,65.48318247743381,H1,Safety-Net,10,0.0,53.53659763495856,0.0,45.854998864532035
2025-05-03 06:00:00,Saturday,6,5,3.2,1,3,23.515497611900578,10.321561005620445,255.60504086173685,0,0,70.13525784825288,H1,Safety-Net,10,0.0,68.64965173544999,0.0,45.04099262851996
2025-05-03 07:00:00,Saturday,7,8,3.7,2,5,25.46287407959522,7.994894576044777,349.9150104709894,1,0,67.18957425743253,H1,Safety-Net,10,0.0,67.4964779013788,0.0,42.991194739672586
2025-05-03 08:00:00,Saturday,8,11,4.5,2,5,30.98908066990696,21.82422377216878,571.8314935866996,2,0,50.0,H1,Safety-Net,10,0.0,94.36589910533185,0.0,30.0
2025-05-03 09:00:00,Saturday,9,4,3.3,2,5,11.628317418680597,2.410420381181477,147.674246045212,0,0,79.78761414155531,H1,Safety-Net,10,0.0,48.28137804201252,0.035715943143842965,55.28442486838665
2025-05-03 10:00:00,Saturday,10,7,3.8,2,5,24.342122527810954,9.596581444749784,312.37156103677853,1,0,66.73168195716792,H1,Safety-Net,10,1.7194920551353083,61.211077434890605,0.0,46.57659339004501
2025-05-03 11:00:00,Saturday,11,8,3.7,2,5,24.523593655499415,14.104299725560926,395.2767506018791,1,0,58.612349899650724,H1,Safety-Net,10,0.0,68.721878852294,0.0,31.329014619214554
2025-05-03 12:00:00,Saturday,12,9,3.3,2,5,25.94907994287783,14.076429336687623,448.61911780896435,2,0,58.21761692912718,H1,Safety-Net,10,0.0,61.264316383153954,0.0,41.13979464757878
2025-05-03 13:00:00,Saturday,13,10,4.1,2,5,28.70025048817828,20.566589675446416,518.601473118841,2,0,53.189654755712354,H1,Safety-Net,10,0.0,79.08260939731527,0.0,30.813082834907632
2025-05-03 14:00:00,Saturday,14,8,3.7,2,5,24.227362464965218,10.742655007801337,265.2809368382284,0,0,65.80914645684562,H1,Safety-Net,10,0.0,68.69285898128382,0.0,40.217415558501294
2025-05-03 15:00:00,Saturday,15,9,3.8,2,5,23.46567619760759,13.408665826074435,410.9522615247115,1,0,65.54713626959014,H1,Safety-Net,10,0.0,72.142446812849,0.0,30.0
2025-05-03 16:00:00,Saturday,16,14,3.4,2,5,36.58003538041106,23.20501181478911,593.976976078057,2,0,50.0,H1,Safety-Net,10,0.0,87.66023015019944,0.0,30.0
2025-05-03 17:00:00,Saturday,17,10,4.4,2,5,23.183054844651263,24.124426975833607,437.5553977134078,1,0,53.15281231192515,H1,Safety-Net,10,0.0,90.20113733671398,0.0,30.0
2025-05-03 18:00:00,Saturday,18,9,3.5,2,5,25.237817183338667,15.640876008703328,403.50202874501076,1,0,58.180685832112175,H1,Safety-Net,10,0.0,64.74155831252637,0.0,37.95975193432066
2025-05-03 19:00:00,Saturday,19,14,3.9,2,5,39.21311387382692,25.0,702.024088256298,3,0,50.0,H1,Safety-Net,10,0.0,104.82224407336666,0.0,30.0
2025-05-03 20:00:00,Saturday,20,9,3.5,1,3,39.64988516789275,25.0,590.1305697960795,2,0,50.0,H1,Safety-Net,10,0.0,102.6318989236148,0.0,30.0
2025-05-03 21:00:00,Saturday,21,12,3.5,1,3,42.095302323039526,25.0,717.1680184940881,2,0,50.0,H1,Safety-Net,10,2.8405905295584684,126.31953615485676,0.0,30.0
2025-05-03 22:00:00,Saturday,22,9,3.5,1,3,40.580142979744664,25.0,640.3228940981298,2,0,50.0,H1,Safety-Net,10,0.0,101.44430010726924,0.0,30.0
2025-05-03 23:00:00,Saturday,23,9,3.1,1,3,37.304468273630675,25.0,493.01539945582374,1,0,50.0,H1,Safety-Net,10,0.0,93.59337109683314,0.0,30.0
2025-05-04 00:00:00,Sunday,0,4,2.9,1,3,18.914730063128083,6.423014304262431,196.99224939230876,0,0,74.15462154403711,H1,Safety-Net,10,0.0,43.35896432604282,0.0,59.88784855141832
2025-05-04 01:00:00,Sunday,1,5,3.5,1,3,22.426873896419078,16.285678409209538,316.76872841499886,0,0,56.18168067777639,H1,Safety-Net,10,0.0,65.55223404940733,0.0,40.314746151380966
2025-05-04 02:00:00,Sunday,2,4,3.0,1,3,16.476297150907683,9.959945466146257,283.5006683996076,0,0,71.16006622406528,H1,Safety-Net,10,0.0,37.14248304563206,0.0,54.648480872290456
2025-05-04 03:00:00,Sunday,3,5,3.2,1,3,25.518219782281,14.118172185730533,394.93245215051866,1,0,62.56517044258161,H1,Safety-Net,10,0.0,53.16709421988689,0.0,45.65147632643739
2025-05-04 04:00:00,Sunday,4,4,2.5,1,3,21.908256384007007,6.8337277951712245,221.69373695472748,0,0,75.98543424519494,H1,Safety-Net,10,0.0,42.31779495652369,0.0,58.25515104985379
2025-05-04 05:00:00,Sunday,5,3,2.9,1,3,14.697120407962958,4.6746093667619375,248.92465455302698,0,0,76.854969545604,H1,Safety-Net,10,0.0,35.47986819453064,0.0,65.15324855905804
2025-05-04 06:00:00,Sunday,6,5,3.5,1,3,25.64544869980538,15.561510756091161,324.9995729826955,1,0,65.9129103476884,H1,Safety-Net,10,0.0,64.96161885513229,0.0,45.85939249306936
2025-05-04 07:00:00,Sunday,7,6,3.2,2,5,14.61042638667228,5.378845067068474,272.80917685586127,0,0,73.00922322966024,H1,Safety-Net,10,0.0,41.058629272911844,0.0,63.25888518911354
2025-05-04 08:00:00,Sunday,8,9,4.0,2,5,26.67886195383693,16.65587285403913,468.8265257760026,1,0,55.18045264138323,H1,Safety-Net,10,0.0,77.24928021856842,0.0,31.42981901306393
2025-05-04 09:00:00,Sunday,9,9,3.5,2,5,23.37719401655248,11.219342778778778,301.2971839814763,0,0,66.0259598160831,H1,Safety-Net,10,0.0,63.9742809604285,0.0,50.80784510750701
2025-05-04 10:00:00,Sunday,10,7,4.0,2,5,24.192419351478428,10.968672208457168,331.0952825380193,1,0,65.46666352744488,H1,Safety-Net,10,0.0,64.51018215505675,0.0,40.83871666694698
2025-05-04 11:00:00,Sunday,11,6,3.4,2,5,24.680166924977083,8.26146792045213,285.8417789685365,0,0,69.23378718141821,H1,Safety-Net,10,0.0,40.49785049248915,0.0,54.086035691782435
2025-05-04 12:00:00,Sunday,12,8,3.2,2,5,21.347346863751497,7.934328243112248,266.9218488618229,0,0,72.40383346572733,H1,Safety-Net,10,0.0,58.757598277562835,0.0,51.860868439539445
2025-05-04 13:00:00,Sunday,13,8,4.1,2,5,23.37329297537167,17.080801997091246,426.7620450002102,1,0,56.909016966506314,H1,Safety-Net,10,0.0,60.94157467165418,0.0,36.111977020681465
2025-05-04 14:00:00,Sunday,14,11,3.5,2,5,32.73835104711518,16.71651812515386,546.3817648910526,2,1,51.97244383087395,H1,Safety-Net,10,0.0,75.49865489651089,0.0,32.52400285011591
2025-05-04 15:00:00,Sunday,15,9,3.1,2,5,25.37159173351144,10.857347189126438,491.55579384092033,2,0,57.586417827418074,H1,Safety-Net,10,3.3432522522421895,57.58939359312664,0.0,50.6752684625177
2025-05-04 16:00:00,Sunday,16,13,3.7,2,5,35.12991785442466,24.75899566683433,571.9658257486612,1,0,50.0,H1,Safety-Net,10,0.0,90.01564500379617,0.0,30.0
2025-05-04 17:00:00,Sunday,17,12,4.5,2,5,31.870969843194793,25.0,641.0521930430166,2,0,50.0,H1,Safety-Net,10,0.0,94.53039906417577,0.0,30.0
2025-05-04 18:00:00,Sunday,18,12,3.8,2,5,29.843077053873326,24.55018648541506,570.2763850910902,2,0,50.0,H1,Safety-Net,10,0.22180970281725954,97.84409838395611,0.03849763278024645,30.0
2025-05-04 19:00:00,Sunday,19,11,4.2,2,5,34.07064485265241,23.787018127402856,659.2047259482591,2,0,50.0,H1,Safety-Net,10,1.3748015157277063,87.57237304635254,0.0,30.0
2025-05-04 20:00:00,Sunday,20,11,3.4,1,3,49.623614045546894,25.0,652.3424825916493,1,0,50.0,H1,Safety-Net,10,0.0,118.88236033044701,0.0,30.0
2025-05-04 21:00:00,Sunday,21,9,3.6,1,3,37.84668363002369,25.0,504.7725502537231,1,0,50.0,H1,Safety-Net,10,1.3104634801895003,104.32358039466793,0.0,30.0
2025-05-04 22:00:00,Sunday,22,14,4.2,1,3,51.71666168181909,25.0,720.0,1,0,50.0,H1,Safety-Net,10,0.0,165.44859843088895,0.0,30.0
2025-05-04 23:00:00,Sunday,23,7,3.5,1,3,40.37879213983898,25.0,489.179834411008,1,0,50.0,H1,Safety-Net,10,0.6527853478052995,80.76385372932083,0.0,30.826002938901933
2025-05-05 00:00:00,Monday,0,1,3.0,1,3,12.061600586144365,0.0,167.1040491092777,0,0,82.06923334771754,H1,Safety-Net,10,0.0,24.265495223147983,0.0,69.31588901541174
2025-05-05 01:00:00,Monday,1,0,2.0,1,3,8.518611685724956,2.147444009072798,126.23325458761425,0,0,85.38650806439861,H1,Safety-Net,10,0.0,20.498833062005136,0.0,80.1964575800107
2025-05-05 02:00:00,Monday,2,4,2.9,1,3,28.884702287600796,1.7244998669198264,260.25213239661997,0,0,72.96291862537628,H1,Safety-Net,10,0.0,57.44860509950206,0.0,50.98467645467526
2025-05-05 03:00:00,Monday,3,3,3.3,1,3,18.453111352456546,1.826381363581251,227.3259901417203,0,0,76.10168728164959,H1,Safety-Net,10,0.0,43.7305417861091,0.0,56.95647742759966
2025-05-05 04:00:00,Monday,4,3,2.5,1,3,14.28427811644704,2.5430206632544747,180.12959278745552,0,0,77.30963140374139,H1,Safety-Net,10,0.0,39.84633637251413,0.0,65.6120541228596
2025-05-05 05:00:00,Monday,5,2,2.2,1,3,12.802719261112278,1.6817671265306964,133.99068991086133,0,0,78.60980981511275,H1,Safety-Net,10,0.0,25.39931288016506,0.0,85.93799370842696
2025-05-05 06:00:00,Monday,6,3,3.3,1,3,24.244719490063094,0.710523831496825,263.6925843422265,0,0,73.79946540463483,H1,Safety-Net,10,0.0,45.99438155881815,0.0,58.785048802007616
2025-05-05 07:00:00,Monday,7,6,3.3,2,5,20.217973261666515,4.755385801541991,291.67579711899054,1,0,69.80517365524906,H1,Safety-Net,10,0.0,43.16625826585651,0.0,56.93883618330458
2025-05-05 08:00:00,Monday,8,6,3.2,2,5,18.43631331890939,6.951599837003806,262.8974704821276,0,0,72.54942990558467,H1,Safety-Net,10,0.0,49.83132221634079,0.0,56.29994615351431
2025-05-05 09:00:00,Monday,9,8,3.4,2,5,22.84606102436959,7.15140990248671,272.66280528303326,0,0,66.39977661229956,H1,Safety-Net,10,0.0,55.57733515430589,0.0,48.47164994878837
2025-05-05 10:00:00,Monday,10,7,4.1,2,5,22.136556846737385,9.06442979024996,342.24248417419636,1,0,66.90181110338901,H1,Safety-Net,10,0.0,61.51824356505595,0.0,40.175546439992736
2025-05-05 11:00:00,Monday,11,4,3.2,2,5,11.56843819998045,2.302935801998059,225.00637212668647,0,0,72.8579403889234,H1,Safety-Net,10,0.0,41.78870313900342,0.0,64.29990233794858
2025-05-05 12:00:00,Monday,12,3,3.4,2,5,12.500128593874496,0.0,184.20448561614174,0,0,82.11083056750505,H1,Safety-Net,10,0.0,25.659933973503357,0.0,70.03676772718426
2025-05-05 13:00:00,Monday,13,3,3.3,2,5,15.355901303438584,0.0,127.795820216121,0,0,80.76926361023763,H1,Safety-Net,10,0.0,39.28018980931695,0.0,68.4260406845776
2025-05-05 14:00:00,Monday,14,4,3.9,2,5,14.492414944854515,2.8755506884985413,243.13600856006155,0,0,68.4061562763116,H1,Safety-Net,10,0.0,34.958558745904604,0.0,66.16124643367097
2025-05-05 15:00:00,Monday,15,5,3.3,2,5,13.705828021878167,1.3223911713331349,266.6966278118412,1,0,77.30682443789225,H1,Safety-Net,10,0.0,46.329568581770694,0.0,54.546163104508985
2025-05-05 16:00:00,Monday,16,7,3.2,2,5,24.51624471254772,8.357877041682796,263.4163695574782,0,0,72.19786328529662,H1,Safety-Net,10,0.0,50.74704034958612,0.0,61.61799754799393
2025-05-05 17:00:00,Monday,17,10,3.6,2,5,21.326991613253377,17.98993414775796,420.7240947987347,1,0,56.79064530105091,H1,Safety-Net,10,0.0,71.38266757628358,0.0,32.71404679138866
2025-05-05 18:00:00,Monday,18,9,4.1,2,5,30.481276532876162,16.558674390061967,493.834411302132,2,0,55.27349895234313,H1,Safety-Net,10,4.076702679192206,78.33605900990628,0.0,30.0
2025-05-05 19:00:00,Monday,19,8,3.2,2,5,27.02907150951231,10.383561384771172,329.5837911444047,1,0,64.28590885150379,H1,Safety-Net,10,0.0,60.02630708655812,0.0,46.17493617129521
2025-05-05 20:00:00,Monday,20,8,4.2,1,3,29.35989799976806,25.0,549.9325137544637,1,0,51.13056192590032,H1,Safety-Net,10,0.0,109.17915341187786,0.0,30.0
2025-05-05 21:00:00,Monday,21,4,3.8,1,3,17.68903648396857,8.183515905176938,324.4792269155594,0,0,67.56288123776115,H1,Safety-Net,10,0.0,59.50562307485846,0.0,39.5871668218491
2025-05-05 22:00:00,Monday,22,7,3.5,1,3,39.835516306674165,19.35219249407082,471.4954527203534,1,0,53.92568626528709,H1,Safety-Net,10,0.0,83.56200803662365,0.0,30.0
2025-05-05 23:00:00,Monday,23,4,3.4,1,3,23.05225725972921,8.489711382046535,214.7514147438,0,0,66.1878310083102,H1,Safety-Net,10,0.0,64.89031803233559,0.0,47.880175221650596
2025-05-06 00:00:00,Tuesday,0,6,2.5,1,3,29.327607234382146,11.286148025113333,291.4722824672592,0,0,70.1073406073806,H1,Safety-Net,10,0.0,60.76467427243043,0.0,44.425604284543624
2025-05-06 01:00:00,Tuesday,1,2,2.2,1,3,12.839529479144499,0.5770921954184167,142.15487805942163,0,1,80.58647187338613,H1,Safety-Net,10,0.0,35.182709139118685,0.0,68.08747825198395
2025-05-06 02:00:00,Tuesday,2,2,2.8,1,3,13.795065197671393,0.0,131.01358311154183,0,0,75.12229444779938,H1,Safety-Net,10,0.0,37.99414672381922,0.0,68.12909708204991
2025-05-06 03:00:00,Tuesday,3,4,2.2,1,3,21.207791966870573,0.3844248850079457,187.0430924049979,0,0,75.43634983690157,H1,Safety-Net,10,0.0,38.36419928205404,0.0,70.05194781160456
2025-05-06 04:00:00,Tuesday,4,3,3.4,1,3,20.61610665993166,4.353735852787524,210.84198758500577,0,0,71.89398309900409,H1,Safety-Net,10,0.0,43.073616040931725,0.0,46.67084950715854
2025-05-06 05:00:00,Tuesday,5,2,3.5,1,3,12.575165928724555,0.7159933383408202,201.50500826416712,0,0,77.23364998053127,H1,Safety-Net,10,0.0,48.896773920247036,0.0,66.92103367086612
2025-05-06 06:00:00,Tuesday,6,3,2.2,1,3,16.82314719269196,3.0285661582356176,156.9707464720081,0,0,76.7985644687791,H1,Safety-Net,10,0.0,43.31657538188293,0.0,70.53761170895389
2025-05-06 07:00:00,Tuesday,7,4,4.1,2,5,16.240792302710474,8.780960377251022,174.82109797746435,0,0,73.41747727602598,H1,Safety-Net,10,0.0,30.956002247284356,0.0,49.10136780769032
2025-05-06 08:00:00,Tuesday,8,5,4.0,2,5,19.951235581250863,5.765566782177793,265.9261871038775,0,0,71.17748263105882,H1,Safety-Net,10,0.0,56.207165815433626,0.0,43.04030754157661
2025-05-06 09:00:00,Tuesday,9,3,3.2,2,5,11.047547838858106,1.616485979500753,195.57235794092577,0,0,79.17159040686757,H1,Safety-Net,10,0.0,24.21503517096476,0.0,60.875867145768325
2025-05-06 10:00:00,Tuesday,10,7,3.0,2,5,19.09253366192259,5.407242672588528,254.38339180758376,0,0,73.90782622197271,H1,Safety-Net,10,0.0,50.48365377749589,0.0,59.75104268939099
2025-05-06 11:00:00,Tuesday,11,4,4.2,2,5,13.161661029731839,3.921841828762602,212.89272977542655,0,0,74.49303203658852,H1,Safety-Net,10,0.0,39.17700340826223,0.0,56.73395129664226
2025-05-06 12:00:00,Tuesday,12,5,4.5,2,5,16.515136877688047,6.116083678496227,292.3988006313949,0,0,64.99172965085249,H1,Safety-Net,10,0.0,55.86793519188584,0.0,45.525396138929196
2025-05-06 13:00:00,Tuesday,13,6,3.6,2,5,20.861621091797744,6.9125264283568155,264.95442864933244,0,0,62.67659393003209,H1,Safety-Net,10,0.0,55.49305925884087,0.03734422173624492,42.27483736712547
2025-05-06 14:00:00,Tuesday,14,3,3.3,2,5,11.917294155761034,0.0,198.5620188431765,0,0,76.50618721026767,H1,Safety-Net,10,0.0,33.04280870455506,0.0,65.49719808320587
